dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GBR,BM,GSL,2497.4388,2741.3571,2715.134,2629.8942,2463.7815,2139.6609,2074.7407,2185.4997,2274.7289,2230.1881,2015.0389,2264.3411
USA,BM,GSL,1049.8612,1278.4897,1293.0705,1240.9232,1181.6674,878.3889,788.1476,864.1357,961.5142,924.2586,787.9806,997.649
RAS,BM,HCL,137.8373,139.1794,142.5611,168.5014,169.5005,105.0965,93.6666,115.5292,109.5018,106.2808,124.6672,110.1327
RWO,BM,HCL,125.256418095238,147.392561904762,145.313175238095,132.71444952381,130.573141904762,128.013277142857,134.774964761905,147.843633333333,154.173433333333,144.382454285714,139.426996190476,162.502061904762
REU,BM,HCL,141.893915476191,155.615998809524,140.771748809524,125.793927380952,114.273577380952,118.007414285714,113.514480952381,129.635208333333,145.231420238095,133.721383333333,116.037267857143,156.892839285714
REP,BM,HCL,132.223022138278,142.699198775183,139.960595650183,139.328769757326,137.033361515568,120.634251236264,120.489127586996,133.118970833333,135.737533253205,129.356843257784,129.612724965659,142.113188118132
RAF,BM,HCL,143.392280708875,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
RLA,BM,HCL,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575
ARG,BM,HCL,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575
OCE,BM,HCL,133.1466625,135.01614375,139.537975,154.1373125,151.6286,103.2108125,96.643625,118.1708,118.87806875,109.76943125,118.78454375,125.1741875
AUT,BM,HCL,294.0248,316.6935,341.2942,287.9736,261.8652,244.5489,311.0209,250.3543,365.8512,284.4536,333.0095,369.6041
BEL,BM,HCL,131.8795,157.3153,119.8277,103.9555,145.0849,129.1444,121.3657,182.0225,174.7549,161.3865,116.0072,180.7964
BRA,BM,HCL,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575
BGR,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
CAN,BM,HCL,118.3558,120.0918,118.7008,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037
CHA,BM,HCL,242.7097,266.285,205.9489,176.5172,135.9282,105.3342,129.1528,169.0566,190.7131,145.1498,113.2386,297.0234
HRV,BM,HCL,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999
CYP,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
CZE,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
DNK,BM,HCL,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049
EGY,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
EST,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
FIN,BM,HCL,256.2901,444.5451,420.9808,384.5175,381.1749,414.4462,443.2273,505.9153,524.9255,490.4257,461.368,567.4891
FRA,BM,HCL,201.368,254.2937,274.7935,223.3526,211.8542,213.1654,204.5751,208.9032,240.1936,196.9486,151.0182,151.0182
DEU,BM,HCL,238.3415,289.7962,259.3207,206.1195,189.2219,181.8066,172.2072,263.8077,264.736,232.6149,168.1735,261.1187
GRC,BM,HCL,384.2685,480.8846,411.2426,372.6528,406.8525,453.502,501.7223,644.2383,545.9665,512.9549,659.1713,901.7983
HUN,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
NSI,BM,HCL,185.611316666667,202.588958333333,175.724183333333,150.671658333333,135.589833333333,141.4654,134.924833333333,161.340566666667,176.874908333333,158.633466666667,132.20405,196.7893
IND,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IDN,BM,HCL,137.8373,139.1794,142.5611,168.5014,169.5005,105.0965,93.6666,115.5292,109.5018,106.2808,124.6672,110.1327
IRN,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IRL,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
ISR,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
ITA,BM,HCL,166.7972,193.8608,176.0292,176.0292,176.0292,176.0292,176.0292,176.0292,176.0292,176.0292,176.0292,176.0292
JPN,BM,HCL,147.6284,171.4734,167.7528,167.7616,159.9083,151.8356,131.4785,177.5256,203.7273,187.0867,141.6312,220.369
KOR,BM,HCL,137.8373,139.1794,142.5611,168.5014,169.5005,105.0965,93.6666,115.5292,109.5018,106.2808,124.6672,110.1327
LVA,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
LTU,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
LUX,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
MLT,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
MEX,BM,HCL,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575
MAR,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
NLD,BM,HCL,155.4566,187.171,167.8971,140.8767,142.6446,165.6867,151.5659,214.4327,210.6258,190.6927,124.8297,166.1549
NGA,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
POL,BM,HCL,153.9613,166.9182,176.9993,155.6389,144.0384,131.3675,118.0197,140.5267,157.2173,150.5936,149.1403,134.416
PRT,BM,HCL,207.2996,286.5462,347.3064,273.2371,245.06,176.18,352.4265,347.6682,347.6682,347.6682,347.6682,347.6682
ROU,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
RUS,BM,HCL,53.5978,56.9961,55.9747,51.9129,50.6577,45.6998,43.2384,42.7949,49.8847,52.1668,45.7595,45.7595
SAU,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
SVK,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
SVN,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
ZAF,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
ESP,BM,HCL,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
SWE,BM,HCL,408.051,405.3108,405.3108,405.3108,405.3108,405.3108,405.3108,405.3108,405.3108,405.3108,405.3108,405.3108
TUN,BM,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
TUR,BM,HCL,108.6454,117.5115,131.2036,138.8697,126.7415,130.3804,129.6295,126.8554,159.1327,157.2968,154.8478,156.4968
GBR,BM,HCL,215.9784,255.278,249.437,262.7655,257.6782,222.1656,184.8175,199.7443,232.5313,221.3619,209.5431,232.3215
USA,BM,HCL,119.6401,120.5469,134.6145,130.7029,129.5899,118.7441,111.5669,106.8768,103.4542,98.4029,91.2792,88.3581
RAS,BM,KRS,848.2106,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417
RWO,BM,KRS,848.423784285715,978.465290476191,1021.59556428571,1011.89395428571,984.359052380952,863.434527142858,803.619001428572,853.393065238095,937.372418571429,934.188839047619,858.122072857143,919.789658571429
REU,BM,KRS,1444.09283571429,1586.22195714286,1633.44384761905,1619.11714285714,1537.90797380952,1325.53326666667,1225.19265714286,1337.52276190476,1445.92432380952,1408.4317,1244.86005238095,1332.28642380952
REP,BM,KRS,230.068930769231,206.214915384615,173.949226923077,159.457180769231,193.826007692308,244.695557692308,205.375473076923,218.844615384615,293.486523076923,310.608680769231,306.98625,273.918692307692
RAF,BM,KRS,825.619209433962,966.745418867926,1063.11376037736,1119.05135849057,1119.04642264151,914.173526415095,841.757943396227,884.367432075471,1009.11090943396,1000.0684490566,869.508688679245,969.612826415094
RLA,BM,KRS,1029.504599,1172.719381,1194.948482,1185.889528,1114.5236595,912.883793499999,891.234562,898.926414,971.346058,988.508742999999,967.4869955,1031.6940345
ARG,BM,KRS,1003.7668125,1142.1430875,1164.19895,1156.304775,1088.61471875,895.19049375,873.586875,882.81855,954.143175,972.1903125,951.97709375,1013.71463125
OCE,BM,KRS,849.12185,999.00189375,997.3162625,990.13515,976.11870625,923.91405,887.85751875,916.75509375,958.482525,946.88079375,900.989475,943.0634375
AUT,BM,KRS,1193.3195,1271.8184,1316.0532,1307.0482,1237.6354,1176.3152,1086.7768,1074.0722,1114.4051,1319.2307,1223.1678,1448.9708
BEL,BM,KRS,1393.1068,1612.4739,1667.6885,1589.3843,1519.2961,1305.8075,1242.2917,1360.4819,1509.8478,1506.0916,1344.0164,1431.4138
BRA,BM,KRS,1003.7668125,1142.1430875,1164.19895,1156.304775,1088.61471875,895.19049375,873.586875,882.81855,954.143175,972.1903125,951.97709375,1013.71463125
BGR,BM,KRS,1122.3109,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402
CAN,BM,KRS,817.6358,998.6091,987.6437,993.3102,1031.7784,790.0011,675.4767,775.1661,918.4338,852.6675,684.2298,876.8816
CHA,BM,KRS,1308.8405,1397.7083,1478.5247,1398.1989,1168.205,1052.3824,907.5308,982.6293,1140.3318,1034.0869,828.5378,1036.841
HRV,BM,KRS,686.8182,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722
CYP,BM,KRS,1148.983,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463
CZE,BM,KRS,1300.997,1424.6394,1467.392,1422.0166,1422.9309,1219.6711,1063.1564,1117.982,1171.1378,1142.8994,977.9709,1053.8279
DNK,BM,KRS,1335.338,1508.933,1560.5023,1582.8362,1487.3057,1291.9668,1195.3558,1265.6772,1384.4308,1373.5102,1214.6683,1376.5689
EGY,BM,KRS,424.2303,235.6727,218.043,200.9917,293.726,272.6539,198.7291,241.5021,491.2787,555.5081,528.829,501.0425
EST,BM,KRS,1074.8675,1176.2519,1225.0661,1149.2571,1099.7095,941.9701,902.4659,990.9408,1065.1125,1060.7019,878.4491,958.896
FIN,BM,KRS,1296.0263,1510.8935,1658.9223,1582.1117,1533.5089,1347.8805,1231.6345,1331.8382,1414.5979,1418.579,1277.8825,1507.0878
FRA,BM,KRS,1304.634,1490.9314,1528.8099,1465.4108,1386.3183,1242.6735,1183.3392,1307.6245,1499.6339,1485.1672,1295.0543,1446.566
DEU,BM,KRS,1426.668,1623.9088,1664.5418,1573.0282,1486.425,1289.7357,1187.1676,1255.3231,1375.7749,1333.4015,1178.7419,1396.7958
GRC,BM,KRS,1319.3488,1492.0238,1522.5913,1401.0698,1368.6144,1216.5903,1120.5568,1302.3937,1414.8207,1413.5028,1237.5094,1410.2491
HUN,BM,KRS,1192.7969,1356.2382,1444.0809,1392.4757,1362.6109,1174.3154,1086.6609,1140.0787,1231.3539,1199.6032,1077.7624,1237.3166
NSI,BM,KRS,1654.36875,1787.38165,1845.15156666667,1810.2229,1726.58400833333,1499.67225833333,1379.321075,1516.59701666667,1643.05695833333,1595.6394,1404.72213333333,1538.16560833333
IND,BM,KRS,1061.856,1052.4497,1052.8984,1026.053,1069.21,867.5111,836.3308,894.394,1086.2872,1034.6639,1017.4624,1160.2997
IDN,BM,KRS,848.2106,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417
IRN,BM,KRS,19.0579,137.1833,71.8669,52.61,45.1176,200.5498,187.0008,173.0769,87.9873,61.7912,80.2677,34.3681
IRL,BM,KRS,1345.3278,1539.8619,1638.9554,1590.353,1522.1159,1316.3955,1208.4785,1300.5601,1397.3176,1364.9727,1240.6565,1426.913
ISR,BM,KRS,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
ITA,BM,KRS,1406.3911,1625.6823,1847.3959,1770.4875,1704.4563,1488.2965,1358.625,1447.9052,1540.0291,1521.6525,1356.0733,1503.3205
JPN,BM,KRS,913.4313,1049.2071,1079.7248,1156.5362,1165.8158,905.995,790.2694,887.0441,1020.4015,992.0374,866.2135,1043.5913
KOR,BM,KRS,848.2106,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417
LVA,BM,KRS,1231.733,1394.3619,1456.6054,1404.3236,1342.9544,1130.471,1014.7701,1083.9045,1201.5835,1178.5296,1024.1793,1166.2082
LTU,BM,KRS,1168.4318,1363.6395,1423.676,1399.3095,1338.0285,1139.4957,1002.5869,1050.1844,1139.4207,1108.1451,955.5205,1076.2104
LUX,BM,KRS,1222.4788,1383.9578,1451.6559,1382.5257,1314.2122,1124.6498,1017.1032,1076.9983,1166.7415,1153.7946,1008.6128,1237.3967
MLT,BM,KRS,1004.0113,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601
MEX,BM,KRS,652.3134,701.2794,746.16,801.5449,862.0739,896.8278,862.286,959.7787,1047.677,1127.9939,1127.9939,1127.9939
MAR,BM,KRS,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
NLD,BM,KRS,1386.4881,1560.3454,1624.5829,1540.0989,1509.7377,1313.272,1213.6541,1280.9673,1377.297,1363.4826,1227.905,1411.964
NGA,BM,KRS,874.9233,1030.4448,1138.0655,1200.0514,1196.5668,969.4855,894.7288,939.6391,1067.8438,1056.5108,915.6279,1026.9114
POL,BM,KRS,1164.7158,1311.3334,1423.8169,1362.5483,1295.118,1123.591,1044.1992,1095.7762,1195.4528,1201.0191,1025.2221,1184.4304
PRT,BM,KRS,1457.3138,1658.7347,1706.0077,1628.6731,1532.6856,1389.8476,1318.8912,1425.4337,1525.9355,1543.6517,1409.5104,1589.7488
ROU,BM,KRS,1203.3173,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502
RUS,BM,KRS,484.4801,575.8938,622.0742,646.307,636.3898,569.5337,545.8633,564.3303,628.8966,642.3015,640.3242,615.7195
SAU,BM,KRS,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
SVK,BM,KRS,1332.5503,1515.1492,1570.4565,1505.4556,1455.85,1235.1206,1140.8685,1222.9739,1310.204,1261.9578,1074.8836,1212.0051
SVN,BM,KRS,1310.1169,1391.9623,1486.2294,1466.8335,1422.3501,1245.1357,1140.2919,1228.4103,1312.3688,1262.8108,1074.4534,1259.5297
ZAF,BM,KRS,874.9233,1030.4448,1138.0655,1200.0514,1196.5668,969.4855,894.7288,939.6391,1067.8438,1056.5108,915.6279,1026.9114
ESP,BM,KRS,1262.8691,1433.9909,1492.4391,1440.28,1386.894,1190.179,1084.2363,1154.8038,1241.2449,1244.707,1102.01,1238.7109
SWE,BM,KRS,1426.0245,1555.7443,1619.0923,1601.9159,1587.9758,1466.3507,1453.4247,1530.7377,1642.5179,1616.9597,1461.8695,1396.0248
TUN,BM,KRS,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
TUR,BM,KRS,1911.552,2159.3034,2165.7534,2181.2534,2012.5468,1659.8858,1535.0372,1675.5791,1771.5225,1704.3239,1429.7788,1485.9064
GBR,BM,KRS,2002.1398,2195.6087,2188.5504,2118.0522,1984.4554,1702.2189,1615.2663,1718.2896,1817.2465,1806.7209,1621.1027,1791.0161
USA,BM,KRS,1000.1919,1245.3797,1260.316,1226.1995,1177.9179,832.2622,701.5208,789.092,923.7474,871.1608,719.0661,882.7859
RAS,BM,LGN,137.8373,139.1794,142.5611,168.5014,169.5005,105.0965,93.6666,115.5292,109.5018,106.2808,124.6672,110.1327
RWO,BM,LGN,125.256418095238,147.392561904762,145.313175238095,132.71444952381,130.573141904762,128.013277142857,134.774964761905,147.843633333333,154.173433333333,144.382454285714,139.426996190476,162.502061904762
REU,BM,LGN,141.893915476191,155.615998809524,140.771748809524,125.793927380952,114.273577380952,118.007414285714,113.514480952381,129.635208333333,145.231420238095,133.721383333333,116.037267857143,156.892839285714
REP,BM,LGN,132.223022138278,142.699198775183,139.960595650183,139.328769757326,137.033361515568,120.634251236264,120.489127586996,133.118970833333,135.737533253205,129.356843257784,129.612724965659,142.113188118132
RAF,BM,LGN,143.392280708875,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
RLA,BM,LGN,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575
ARG,BM,LGN,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575
OCE,BM,LGN,133.1466625,135.01614375,139.537975,154.1373125,151.6286,103.2108125,96.643625,118.1708,118.87806875,109.76943125,118.78454375,125.1741875
AUT,BM,LGN,294.0248,316.6935,341.2942,287.9736,261.8652,244.5489,311.0209,250.3543,365.8512,284.4536,333.0095,369.6041
BEL,BM,LGN,131.8795,157.3153,119.8277,103.9555,145.0849,129.1444,121.3657,182.0225,174.7549,161.3865,116.0072,180.7964
BRA,BM,LGN,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575,103.54575
BGR,BM,LGN,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
CAN,BM,LGN,118.3558,120.0918,118.7008,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037,122.5037
CHA,BM,LGN,242.7097,266.285,205.9489,176.5172,135.9282,105.3342,129.1528,169.0566,190.7131,145.1498,113.2386,297.0234
HRV,BM,LGN,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999,163.5999
CYP,BM,LGN,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
CZE,BM,LGN,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
DNK,BM,LGN,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049,267.1049
EGY,BM,LGN,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
EST,BM,LGN,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
FIN,BM,LGN,256.2901,444.5451,420.9808,384.5175,381.1749,414.4462,443.2273,505.9153,524.9255,490.4257,461.368,567.4891
FRA,BM,LGN,201.368,254.2937,274.7935,223.3526,211.8542,213.1654,204.5751,208.9032,240.1936,196.9486,151.0182,151.0182
DEU,BM,LGN,238.3415,289.7962,259.3207,206.1195,189.2219,181.8066,172.2072,263.8077,264.736,232.6149,168.1735,261.1187
GRC,BM,LGN,384.2685,480.8846,411.2426,372.6528,406.8525,453.502,501.7223,644.2383,545.9665,512.9549,659.1713,901.7983
HUN,BM,LGN,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
NSI,BM,LGN,185.611316666667,202.588958333333,175.724183333333,150.671658333333,135.589833333333,141.4654,134.924833333333,161.340566666667,176.874908333333,158.633466666667,132.20405,196.7893
IND,BM,LGN,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IDN,BM,LGN,137.8373,139.1794,142.5611,168.5014,169.5005,105.0965,93.6666,115.5292,109.5018,106.2808,124.6672,110.1327
IRN,BM,LGN,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IRL,BM,LGN,231.744378571429,276.379871428571,270.081721428571,244.509607142857,242.679971428571,238.861292857143,255.213778571429,283.547,291.17965,271.510385714286,266.569557142857,308.887871428571
