* description: Enerdata; Consumption
* unit: 1
* origin: calcOutput(type = "Consumption", aggregate = FALSE, file = "agriculture.csv", subtype = "agriculture") (madrat 3.3.6 | mrprom 0.1.0)
* creation date: Thu Aug  3 13:08:00 2023
dummy,dummy,Total_energy_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_final_energy_consumption_of_residential_tertiary_agriculture_with_climatic_corrections.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heating_oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Kerosene_final_consumption_of_residential_tertiary_agriculture.Mtoe,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture.Mtoe,Gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Natural_gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Electricity_final_consumption_of_residential_tertiary_agriculture.Mtoe,Coal_and_lignite_final_consumption_of_residential_tertiary_agriculture.Mtoe,Coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Bituminous_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Sub-situminous_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Lignite_final_consumption_of_residential_tertiary_agriculture.Mtoe,Peat_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heat_final_consumption_of_residential_tertiary_agriculture.Mtoe,Biomass_final_consumption_of_residential_tertiary_agriculture.Mtoe,Fire_wood_final_consumption_of_residential_tertiary_agriculture.Mtoe,Industrial_waste_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_energy_final_consumption_of_agriculture.Mtoe,Oil_final_consumption_of_agriculture.Mtoe,Diesel_heating_oil_final_consumption_of_agriculture.Mtoe,Gas_final_consumption_of_agriculture.Mtoe,Natural_gas_final_consumption_of_agriculture.Mtoe,Electricity_final_consumption_of_agriculture.Mtoe,Coal_and_lignite_final_consumption_of_agriculture.Mtoe,Biomass_final_consumption_of_agriculture.Mtoe,Industrial_waste_final_consumption_of_agriculture.Mtoe,Total_energy_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Diesel_heating_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Natural_gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Coal_and_lignite_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Heat_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Biomass_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Industrial_waste_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture.Mt,Oil_products_final_consumption_of_residential_services_agriculture.Mt,Oil_products_final_consumption_of_agriculture.Mt,Oil_products_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,Motor_gasoline_consumption_of_agriculture.Mt,Heating_oil_final_consumption_of_residential_tertiary_agriculture.Mt,Diesel_heating_oil_final_consumption_of_agriculture.Mt,Diesel_heating_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture.Mt,Heavy_fuel_oil_final_consumption_of_agriculture.Mt,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_agriculture.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture_-_unspecified.Mt,Kerosene_final_consumption_of_residential_tertiary_agriculture.Mt,Kerosene_final_consumption_of_agriculture.Mt,Lignite_final_consumption_of_residential_tertiary_agriculture.Mt,Natural_gas_final_consumption_of_residential_tertiary_agriculture.mcm,Natural_gas_final_consumption_of_agriculture.mcm,Natural_gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.mcm,Peat_final_consumption_of_residential_tertiary_agriculture.Mt,Heat_final_consumption_of_residential_tertiary_agriculture.PJ,Heat_final_consumption_of_residential_tertiary_agriculture_-_unspecified.PJ,Share_of_agriculture_sector_in_oil_products_consumption.%,Share_of_agriculture_in_gas_consumption.%,Share_of_agriculture_in_electricity_consumption.%,Share_of_agriculture_in_coal_consumption.%,Share_of_agriculture_in_final_consumption.%,Share_of_coal_and_lignite_in_agriculture_consumption.%,Share_of_oil_in_agriculture_consumption.%,Share_of_gas_in_agriculture_consumption.%,Share_of_electricity_in_agriculture_consumption.%,Share_of_biomass_in_agriculture_consumption.%,Electricity_final_consumption_of_residential_tertiary_agriculture.GWh,Electricity_final_consumption_of_agriculture.GWh,Manufactured_gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Municipal_waste_final_consumption_of_residential_tertiary_agriculture.Mtoe,Biogas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heat_final_consumption_of_agriculture.Mtoe,Municipal_waste_final_consumption_of_agriculture.Mtoe,Biogas_final_consumption_of_agriculture.Mtoe,Electricity_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Municipal_waste_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Biogas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Manufactured_gas_final_consumption_of_residential_tertiary_agriculture.mcm,Share_of_heat_in_agriculture_consumption.%,Manufactured_gas_consumption_of_agriculture.mcm,Oil_products_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe
y2001,NGA,69.32,NA,1.9836,0.0052,0,1.9604,0.0181,0,0,0.606,0,0,0,NA,0,0,0,66.7303,65.7343,NA,0.0062,0.0062,0.0052,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,1.895,1.895,0.006,0,0,0.005,0.005,0,0,NA,NA,0.016,NA,NA,1.874,0.001,0,0,NA,NA,0,0,NA,0.0484,NA,NA,NA,0.0076,NA,100,NA,NA,NA,7047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9836,0
y2001,NIC,1.1121,NA,0.0728,0.0123,0.002,0.0092,0.0483,0,0,0.1054,0,0,NA,NA,0,0,0,0.9339,0.9118,NA,0.0185,0.0072,0.0041,NA,NA,0.0076,NA,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067,0.067,0.007,NA,0.001,0.012,0.004,NA,0.002,0.001,NA,0.043,0.001,NA,0.009,NA,0,0,NA,NA,0,0,NA,0.5904,NA,5.5802,NA,0.9873,NA,39.211,NA,40.9421,19.8469,1226,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0728,0
y2001,NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,NLD,22.1267,22.4424,1.0819,0.8781,0.0705,0.0113,0.122,15.3916,15.3916,4.7016,0.0024,0.0014,0,0,0,0,0.4802,0.469,0.337,0,4.0721,0.8246,0.7124,2.8732,2.8732,0.372,0,0.0022,0,0.0453,0.0453,0.0453,0,0,0,0,0,0,1.049,1.049,0.802,0.044,0,0.853,0.692,0.044,0.072,0.065,0,0.113,0.045,0,0.011,0,0,21476.8717,4009.192,0,0,19.594,0,2.927,7.9869,4.2985,NA,6.6783,NA,20.25,70.5597,9.1363,0.054,54670,4326,0,0.0876,0.0379,0,0,0,0,0,0,0,0,0,1.0819,0.0014
y2001,NOR,7.329,6.8369,1.208,1.0593,0.0029,0.1307,0.0099,0.0064,0.0064,5.3516,0.0014,7e-04,7e-04,0,0,0,0.1401,0.6216,0.5955,0,0.8176,0.6238,0.6125,0,0,0.192,0,0.0017,0,0,0,0,0,0,0,0,0,0,1.173,1.173,0.606,0,0.005,1.029,0.595,0,0.003,0.003,0,0.009,0.002,0,0.127,0.001,0,7.3628,0,0,0,5.864,0,7.0052,0,1.9625,0,3.9873,0,76.3063,0,23.4892,0.2045,62228,2233,0,0.0034,0.0227,0,0,0,0,0,0,0,NA,0,1.208,7e-04
y2001,NPL,7.6283,NA,0.4407,0.0637,0,0.3205,0.0564,0,0,0.0728,0.0012,0.0012,0.0012,NA,0,0,0,7.1137,7.077,NA,0.0664,0.0637,0.0637,NA,NA,0.0027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394,0.394,0.058,NA,0,0.058,0.058,NA,0,NA,NA,0.048,NA,NA,0.288,NA,0,0,NA,NA,0,0,NA,8.6484,NA,2.1394,NA,0.7987,NA,95.9854,NA,4.0146,NA,846,31,NA,NA,0.0317,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4407,0.0012
y2001,NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,NZL,3.0654,3.0937,0.6028,0.4813,0.0031,0,0.0684,0.3441,0.3441,1.7917,0.0643,0.0183,0.0183,0.0271,0.0189,0,0.0741,0.1884,0.1675,0,0.6331,0.4449,0.3917,0.0455,0.0455,0.1218,0.0131,0,0,0,0,0,0,0,0,0,0,0,0.583,0.583,0.435,0,0.047,0.473,0.385,0,0.003,0.003,0,0.06,0,0,0,0,0.106,411.7006,54.4769,0,0,0,0,8.1589,0.8539,3.9977,1.0129,4.8899,2.0716,70.2626,7.191,19.2337,0,20834,1416,0,0,0.0039,0.0079,0,0,0,0,0,0,1.2411,0,0.6028,0.0183
y2001,OMN,1.5724,NA,0.2762,0.2389,0,0,0.0373,0.6968,0.6968,0.5994,0,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0.5873,0.2389,0.2389,0.3484,0.3484,NA,NA,NA,NA,0.264,0.264,NA,0.231,0,0.231,NA,0.231,0,NA,NA,0.033,NA,NA,0,NA,0,983.3664,NA,491.6832,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,6970,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2762,0
y2001,PAK,29.4393,NA,1.1602,0.3801,0.0703,0.3691,0.3407,3.698,3.698,3.0504,5e-04,5e-04,5e-04,NA,0,0,0,21.5302,21.3654,NA,0.7201,0.2379,0.2348,NA,NA,0.4822,NA,NA,NA,0.0033,0.0033,NA,NA,NA,0,NA,NA,NA,1.104,1.104,0.226,0.003,0,0.361,0.223,NA,0.072,0,NA,0.314,NA,0.003,0.357,0.003,0,5285.7152,NA,NA,0,0,NA,1.3341,NA,11.0762,NA,1.3786,NA,33.0389,NA,66.9611,NA,35470,5607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1602,5e-04
y2001,PAN,0.5952,0.5968,0.1259,0.0103,0.0029,0.0042,0.1085,0,0,0.297,0,0,NA,NA,0,0,0,0.1724,0.1709,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,0.113,0,NA,0,0.01,0,NA,0.003,0,NA,0.096,NA,NA,0.004,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,3453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1259,0
y2001,PCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,PER,4.9576,NA,1.4216,0.0548,0.2468,0.7009,0.4191,1e-04,1e-04,0.6754,0.0049,0.0049,0.0049,NA,0,0,0.0537,2.8018,2.7115,NA,0.5163,0.2702,0.029,0,0,0.0845,0.0049,0.1566,NA,0,0,0,NA,NA,NA,NA,NA,NA,1.351,1.351,0.279,0,0,0.053,0.028,0,0.257,0.248,0,0.371,0,NA,0.67,0.003,0,0.089,0,NA,0,0,NA,3.8315,0,5.3875,0.8341,4.5246,0.9491,52.3387,0,16.3738,30.3385,7854,983,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1.4216,0.0049
y2001,PHL,9.8199,NA,2.2604,0.5286,0.2239,0.4632,1.0437,0,0,2.1184,0,0,NA,NA,0,0,0,5.4411,4.8007,NA,0.3169,0.232,0.2231,NA,NA,0.0849,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2.195,2.195,0.231,0,0.001,0.526,0.222,NA,0.228,NA,NA,0.97,0,0,0.47,0.008,0,0,NA,NA,0,0,NA,1.4646,NA,2.5218,NA,1.3839,NA,73.2158,NA,26.7842,0,24632,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2604,0
y2001,PLW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,PNG,1.3766,NA,0.0375,0,0,0.0375,0,0,0,0.058,0,0,NA,NA,0,0,0,1.2811,1.2811,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.058,NA,NA,NA,NA,NA,NA,NA,NA,0.0366,0.0366,0,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0.0366,NA,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,674,NA,NA,NA,NA,NA,NA,NA,0.058,NA,NA,NA,NA,NA,0.0375,0
y2001,POL,28.7929,27.7882,4.2483,3.4005,0.1252,0.0154,0.6274,4.4186,4.4149,4.7399,6.1425,5.6169,5.6154,0,0.0623,0,6.1326,3.111,3.0878,0.0022,4.5952,2.724,2.5214,0.0186,0.0186,0.3965,1.0007,0.4553,0,0,0,0,0,0,0,0,0,0,4.101,4.101,2.64,0,0.021,3.288,2.438,0,0.131,0.131,0,0.571,0.05,0,0.015,0,0.304,5876.6274,24.7412,0,0,256.636,0,14.0411,0.1815,4.224,1.7869,7.7782,21.7777,59.2808,0.4045,8.6278,9.9092,55115,4610,0.0037,5e-04,0.0205,0,5e-04,0,0,0,0,4.5263,NA,0,4.2483,5.6169
y2001,PRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,PRK,4.9511,NA,0.0418,0,0,0.0418,0,0,0,0.6489,3.4457,2.3983,2.3983,1.0475,0,0,0,0.8146,0.7095,NA,0,0,0,NA,NA,0,0,NA,NA,3.4457,0,0,NA,NA,3.4457,NA,NA,NA,0.04,0.04,0,0,0,0,0,0,0,0,0,0,NA,NA,0.04,0,2.494,0,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,7545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418,2.3983
y2001,PRT,5.2565,5.2657,1.8561,1.1177,0,0.0073,0.7311,0.2088,0.2043,2.0139,0,0,0,0,0,0,0.0276,1.15,1.15,0,0.5119,0.4429,0.4316,0.002,0.002,0.0671,0,0,0,1e-04,0,0,1e-04,1e-04,0,0,0,0,1.734,1.734,0.427,0,0,1.08,0.417,0,0,0,0,0.647,0.01,0,0.007,0,0,231.6349,2.2416,0.0731,0,0.318,0,2.8882,0.0882,1.924,NA,2.5819,NA,86.5101,0.3863,13.1036,0,23418,780,0.0044,0,0,0,0,0,0,0,0,5.4474,NA,0,1.8561,0
y2001,PRY,1.495,NA,0.0699,0,0,0.0031,0.0668,0,0,0.3081,0,0,NA,NA,0,0,0,1.1169,1.0528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064,0.064,NA,NA,0,0,NA,NA,0,NA,NA,0.061,NA,NA,0.003,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0699,0
y2001,PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,QAT,0.6098,0.6215,0.0458,0,0,0.0063,0.0395,0,0,0.561,0,0,NA,NA,0,0,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,0.041,NA,NA,0,0,NA,NA,0,NA,NA,0.035,NA,NA,0.006,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0458,0
y2001,REU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,ROU,9.1135,9.1348,0.6805,0.3375,0.0038,0.0051,0.33,2.5279,2.5279,1.1829,0.0146,0.0012,0.0012,0,0.0101,0.0033,2.8038,1.9038,1.8874,0.0163,0.2342,0.1736,0.1682,0.0152,0.0152,0.0412,2e-04,0.0041,0,0.4128,0.1014,0.1014,NA,NA,0,0.2951,0.0163,0.0163,0.633,0.633,0.171,0.1,0.004,0.333,0.166,0.1,0.004,0,NA,0.287,0.001,0,0.005,0,0.059,3176.5274,19.0438,NA,0.016,117.188,12.357,1.539,0.115,1.1324,0.0022,0.9456,0.073,74.1032,6.4708,17.5886,1.7643,13755,479,NA,0,0,0,NA,NA,NA,NA,0,NA,0,NA,0.6805,0.0012
y2001,RUS,175.308,NA,13.2967,8.2631,1.4656,0.0647,2.9094,46.6944,46.6944,20.1499,10.5412,9.4814,9.4814,NA,0.9666,0.0659,82.2459,2.3799,2.3692,0.0107,8.8817,5.8287,5.7112,0.4538,0.4538,2.1866,0.268,0.1446,2e-04,1.7799,1.3524,1.0114,NA,NA,0.4227,0,0.0048,0.0048,12.957,12.366,5.723,1.254,0,8.121,5.613,0.994,1.534,0.101,0.154,2.648,0.009,0.106,0.063,NA,2.543,56819.8274,552.2103,NA,0.277,3443.412,0,4.4945,0.1395,3.6317,0.2312,2.201,3.0178,65.6255,5.1094,24.6186,1.6286,234301,25425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2967,9.4814
y2001,RWA,1.0935,NA,0.0156,0.0016,0,0.014,0,0,0,0.0115,0,0,NA,NA,0,0,0,1.0664,1.0312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0152,0.0152,NA,NA,0,0.0015,NA,NA,0,NA,NA,0,NA,NA,0.0136,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0156,0
y2001,SAU,9.396,9.5007,1.2464,0,0,0.2218,1.0246,0,0,8.1451,0,0,NA,NA,0,0,0,0.0045,1e-04,NA,0.2046,0,0,NA,NA,0.2046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.119,1.119,0,NA,0,0,0,NA,0,NA,NA,0.907,NA,NA,0.212,NA,0,0,NA,NA,0,0,NA,0,NA,1.935,NA,0.2735,NA,0,NA,100,NA,94711,2379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2464,0
y2001,SDN,5.244,NA,0.2182,0.09,0,0.0073,0.1209,0,0,0.1154,0,0,NA,NA,0,0,0,4.9104,3.2076,NA,0.09,0.0858,0.0858,NA,NA,0.0041,NA,NA,NA,0.0587,0.0587,NA,NA,NA,NA,NA,NA,NA,0.201,0.201,0.083,0.052,0,0.087,0.083,NA,0,NA,0,0.107,NA,0.052,0.007,NA,0,0,NA,NA,0,0,NA,3.7192,NA,2.5946,NA,1.1369,NA,95.4116,NA,4.5884,NA,1342,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2182,0
y2001,SEN,0.8951,NA,0.1339,0,0,0.0209,0.113,0,0,0.0684,0,0,NA,NA,0,0,0,0.6928,0.4464,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.12,0.12,0,0,0,0,0,0,0,0,NA,0.1,NA,NA,0.02,NA,0,0,NA,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1339,0
y2001,SGP,NA,NA,NA,NA,NA,NA,NA,0.1085,NA,1.4667,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1367,0
y2001,SGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,SHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,SJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,SLB,0.0819,NA,0.0032,0,0,0.0021,0.0011,0,0,0.0017,0,0,NA,NA,0,0,0,0.077,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.003,NA,NA,0,0,NA,NA,0,NA,NA,0.001,NA,NA,0.002,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032,0
y2001,SLE,0.6456,NA,0.0111,0,0,0.0111,0,0,0,0.0026,0,0,NA,NA,0,0,0,0.6319,0.4081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108,0.0108,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0.0108,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111,0
y2001,SLV,0.6178,NA,0.1656,0.0072,0.001,0.023,0.1344,0,0,0.1614,0,0,NA,NA,0,0,0,0.2907,0.2716,NA,0.0054,0,NA,NA,NA,0.0054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149,0.149,0,NA,0,0.007,NA,NA,0.001,0,NA,0.119,0,NA,0.022,0,0,0,NA,NA,0,0,NA,0,NA,1.7746,NA,0.2385,NA,0,NA,100,NA,1877,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1656,0
y2001,SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,SOM,0.9007,NA,0.0359,0,0,0.0359,0,0,0,0.0216,0,0,NA,NA,0,0,0,0.8432,0.3449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349,0.0349,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0.0349,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.6115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359,0
y2001,SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2001,SRB,4.0715,NA,0.1929,0,0.106,0.0267,0,0.3354,0.3354,1.8388,0.4767,0,0,0,0.2952,0,0.4252,0.8025,0.8025,NA,0.0811,0,0,0,0,0.0176,0.0635,0,NA,0.4103,0.1662,0,0.1485,0.1485,NA,0.0955,NA,NA,0.2,0.2,0,0.174,0,0,0,0,0.111,0,0.111,0,0,0,0.026,NA,0.947,413.9089,0,183.2638,0,17.8,4,0,0,0.7015,0.782,0.9882,78.2633,0,0,21.7368,0,21381.1,205,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0.1929,0
y2001,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
